Filename,Radius_of_Gyration,Convex_Hull_Volume,Sequence_Entropy,Hydrophobic_Ratio,Charged_Ratio,Polar_Atom_Ratio,Heavy_Atom_Ratio,Average_Phi,Average_Psi,Sequence_Length,Avg_Eccentricity,Max_Eccentricity,Min_Eccentricity,Avg_Closeness,Max_Closeness,Min_Closeness,Avg_Eigenvector,Max_Eigenvector,Min_Eigenvector,Eigenvector_Centrality,K_Core_Number,Assortativity_Coefficient,Path_Length_Mean,Path_Length_Var,Residue_Packing_Density,Atomic_Clashes,Hydrophobic_Patch_Count,14317.8178,0.140625,40.97578125,8.897813606,-0.40234375,0.0625,0.015625,0.046875,0.0390625,0.03125,0.109375,0.0078125,0.0234375,0.046875,0.0703125,0.015625,0.046875,0.015625,0.046875,0.0625,0.1171875,0.0390625,0.09375,0.03125,0.078125,Avg_Packing_Density,Hydrophobic_Clusters,COM_X,COM_Y,COM_Z,Max_Atom_Distance,Num_Atoms,Centroid_X,Centroid_Y,Centroid_Z,Bounding_Box_Volume,Radius_of_Gyration,C_Count,O_Count,N_Count,S_Count,Atom_Count,H_Count,Avg_Distance,Max_Distance,Total_Weight,Density,Average_Phi,Average_Psi,Unique_Residues,Avg_Residue_Mass,Min_CA_Distance,Max_CA_Distance,Shape_Compactness,Num_Residues,Num_Edges,Avg_Degree,Clustering_Coefficient,Betweenness_Centrality,Graph_Density,Z_Spread,Max_Atom_Distance,Num_Chains,Num_Atoms
seq105@6,17.135,68935.277,4.103,0.398,0.219,0.191,0.508,-1.509,1.481,128,7.0703125,10,5,0.27495478,0.366609294,0.161038306,0.023756074,0.128462259,9.51E-07,0.023755811,17.75,0.726856706,3.750771484,2.247641006,32.4,41607,767,14471.0728,0.109375,34.98671875,8.637232399,-0.46171875,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0.015625,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.0859375,0.03125,0.0625,126.71,149,6.727,16.474,1.242,65.287,10020,6.727,16.474,1.242,165589.02,17.079,3180,965,925,25,10020,4925,22.388,66.568,72357.2,0.41,-1.508858296,1.480677654,20,113.06,0.25,54.87,2.431,128,613,9.578125,0.570313671,0.020856768,0.075418307,65.53,66.57,5,10020
seq3317@2,17.552,71469.062,4.073,0.414,0.211,0.189,0.507,-1.532,1.449,128,7.121875,9,5,0.271406226,0.367875648,0.161813117,0.023821919,0.127899402,1.10E-06,0.023821472,17.315625,0.701600709,3.790654297,2.301418517,31.1453125,39932,726,14481.1503,0.1171875,33.80859375,8.960799217,-0.38671875,0.0625,0.015625,0.03125,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.09375,0.03125,0.0703125,120.84,166,8.047,15.761,-0.711,63.912,10060,8.047,15.761,-0.711,174948.31,17.449,3200,960,915,25,10060,4960,22.905,65.326,72412.58,0.395,-1.531983321,1.449213608,20,113.14,0.27,56.55,2.388,128,626,9.78125,0.572174505,0.020457404,0.077017717,60.31,65.33,5,10060
seq737@3,17.412,66260.849,4.072,0.406,0.211,0.19,0.508,-1.513,1.473,128,7.0640625,10,5,0.26923594,0.359797297,0.172702703,0.022310139,0.140542386,3.83E-06,0.022309925,16.059375,0.747238565,3.814663086,2.20751058,29.853125,37142,709,14439.0706,0.1171875,33.07109375,8.960799217,-0.42265625,0.0625,0.015625,0.03125,0.0625,0.015625,0.1015625,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.0859375,0.03125,0.0703125,116.02,160,5.13,15.135,5.612,63.736,10015,5.13,15.135,5.612,140990.78,17.327,3185,960,915,25,10015,4930,22.781,64.599,72202.19,0.48,-1.512973432,1.472595164,20,112.81,0.17,58.3,2.439,128,616,9.625,0.558131712,0.019999453,0.075787402,50.91,64.6,5,10015
seq3783@2,17.099,59196.734,4.087,0.406,0.219,0.19,0.508,-1.522,1.49,128,6.875,9,5,0.27966771,0.370864771,0.17172803,0.024524035,0.138138664,9.11E-06,0.024523695,18.234375,0.706419744,3.669165039,2.086080455,33.1734375,43318,798,14484.108,0.1171875,34.39765625,8.618729973,-0.425,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0546875,0.0234375,0.03125,0.0859375,0.1015625,0.046875,0.0859375,0.03125,0.0703125,131.21,135,7.451,14.132,7.004,65.026,10040,7.451,14.132,7.004,124576.65,17.031,3195,970,910,25,10040,4940,22.274,66.702,72422.32,0.54,-1.522309649,1.490207845,20,113.16,0.37,56.94,2.368,128,611,9.546875,0.557179929,0.020524778,0.075172244,46.61,66.7,5,10040
seq607@7,17.717,70841.869,4.087,0.414,0.219,0.189,0.507,-1.465,1.478,128,7.1296875,9,5,0.265683903,0.356584821,0.16745283,0.022566189,0.130086339,2.56E-06,0.02256561,16.3859375,0.722751112,3.865087891,2.331974504,30.259375,38517,743,14496.1617,0.1171875,34.39765625,8.618729973,-0.384375,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.046875,0.03125,0.078125,0.0234375,0.0546875,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.0859375,0.03125,0.0703125,117.25,166,7.275,15.908,-0.626,64.866,10065,7.275,15.908,-0.626,168859.69,17.609,3205,965,910,25,10065,4960,23.157,65.994,72482.58,0.402,-1.464677293,1.478260942,20,113.25,0.39,54.37,2.426,128,612,9.5625,0.558467271,0.020436899,0.075295276,62.63,65.99,5,10065
seq5323@2,16.782,73252.079,4.077,0.406,0.219,0.19,0.508,-1.594,1.372,128,7.01875,9,5,0.283060032,0.372377622,0.166840731,0.02441502,0.127399589,3.93E-07,0.024414095,17.178125,0.704023571,3.634907227,2.010950431,32.1796875,40063,738,14470.0814,0.1171875,34.39765625,8.618729973,-0.42578125,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0546875,0.0234375,0.03125,0.0859375,0.109375,0.0390625,0.0859375,0.03125,0.0703125,124.7,171,10.728,14.36,3.608,63.998,10025,10.728,14.36,3.608,169593.39,16.711,3190,970,910,25,10025,4930,21.969,65.351,72352.19,0.396,-1.594010742,1.371613888,20,113.05,0.18,56.04,2.454,128,616,9.625,0.564401874,0.020612658,0.075787402,59.77,65.35,5,10025
seq2125@5,17.459,77426.73,4.077,0.406,0.219,0.19,0.508,-1.547,1.553,128,7.4453125,10,6,0.271143385,0.360609481,0.155701754,0.025005363,0.123722019,6.31E-07,0.025004409,16.546875,0.722055066,3.815541992,2.414896142,30.603125,38607,684,14470.0814,0.1171875,34.39765625,8.618729973,-0.42578125,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0546875,0.0234375,0.03125,0.0859375,0.109375,0.0390625,0.0859375,0.03125,0.0703125,121.26,177,4.008,16.552,0.107,66.911,10025,4.008,16.552,0.107,174267.75,17.357,3190,970,910,25,10025,4930,22.763,68.151,72352.19,0.39,-1.54678751,1.552664645,20,113.05,0.45,61.1,2.375,128,605,9.453125,0.550092182,0.020464239,0.074434055,63.01,68.15,5,10025
seq7265@2,17.935,76650.947,4.073,0.414,0.211,0.189,0.507,-1.487,1.452,128,7.8328125,10,6,0.265603663,0.360406091,0.137330754,0.025192908,0.127722795,4.53E-08,0.025191984,16.9578125,0.685724634,3.888828125,2.594867377,31.3359375,42102,818,14481.1503,0.1171875,32.84453125,8.960799217,-0.38671875,0.0625,0.015625,0.03125,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.09375,0.03125,0.0703125,124.3,168,2.165,15.664,1.348,68.891,10060,2.165,15.664,1.348,193218.12,17.87,3200,960,915,25,10060,4960,23.274,70.245,72412.58,0.359,-1.487345454,1.452160712,20,113.14,0.14,59.97,2.317,128,607,9.484375,0.555090179,0.020632187,0.074680118,61.83,70.25,5,10060
seq461@8,17.303,70361.021,4.072,0.406,0.211,0.19,0.508,-1.525,1.426,128,7.5140625,11,6,0.275860104,0.370434783,0.147609148,0.024752715,0.134161216,3.16E-07,0.024751631,16.9875,0.710700467,3.736811523,2.267338271,31.578125,40025,722,14439.0706,0.1171875,32.7703125,8.960799217,-0.42265625,0.0625,0.015625,0.03125,0.0625,0.015625,0.1015625,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.0859375,0.03125,0.0703125,124.46,163,7.77,15.018,-5.196,69.399,10015,7.77,15.018,-5.196,162506.2,17.219,3185,960,915,25,10015,4930,22.526,70.048,72202.19,0.42,-1.525391462,1.426475639,20,112.81,0.35,61.88,2.362,128,610,9.53125,0.567039731,0.020890943,0.075049213,51.84,70.05,5,10015
seq9919@2,16.2,64469.129,4.078,0.398,0.219,0.191,0.508,-1.499,1.407,128,6.7390625,9,5,0.293965555,0.388213852,0.166666667,0.026549371,0.123522198,2.61E-06,0.026548741,19.5109375,0.668493211,3.502490234,1.921243799,35.8015625,45528,844,14421.0108,0.109375,36.7125,8.636265373,-0.44296875,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.109375,0.0390625,0.0859375,0.03125,0.0625,140.63,154,2.684,17.294,-4.595,62.887,9990,2.684,17.294,-4.595,150789.44,16.11,3165,970,915,25,9990,4915,21.179,63.827,72106.87,0.461,-1.498772141,1.406684269,20,112.66,0.38,56.44,2.429,128,615,9.609375,0.564005526,0.020966129,0.07566437,61.08,63.83,5,9990
seq575@12,17.259,77489.935,4.097,0.398,0.219,0.191,0.508,-1.487,1.482,128,7.6265625,10,5,0.27247357,0.364102564,0.144602851,0.0240893,0.127835229,1.45E-07,0.024088496,16.796875,0.706970196,3.787949219,2.307231732,31.1,38841,749,14437.0764,0.109375,37.0578125,8.520286751,-0.4171875,0.0625,0.0234375,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.0859375,0.03125,0.0625,119.69,172,2.657,16.543,1.402,65.394,9990,2.657,16.543,1.402,143079.78,17.202,3165,965,915,30,9990,4915,22.563,66.409,72187.22,0.47,-1.487176641,1.481869,20,112.79,0.32,57.5,2.436,128,611,9.546875,0.565181043,0.020965153,0.075172244,57.66,66.41,5,9990
seq10910@2,19.062,94035.011,4.088,0.414,0.219,0.19,0.508,-1.596,1.453,128,8.0453125,11,6,0.246868123,0.330745342,0.145957058,0.0217361,0.140795695,8.75E-07,0.021735477,12.865625,0.75135063,4.181445313,2.798737755,24.3125,29002,538,14481.1073,0.1171875,34.39765625,8.618729973,-0.4265625,0.0703125,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.09375,0.0390625,0.0859375,0.03125,0.0703125,93.01,207,8.882,14.914,-0.948,73.733,10035,8.882,14.914,-0.948,221737.73,19,3195,965,915,25,10035,4935,24.885,75.529,72407.33,0.312,-1.596331853,1.453361699,20,113.13,0.38,66.68,2.393,128,620,9.6875,0.573959157,0.020549189,0.076279528,66.94,75.53,5,10035
seq5907@2,15.367,48029.014,4.098,0.406,0.219,0.189,0.508,-1.508,1.455,128,6.38125,9,5,0.312860106,0.41066838,0.18362069,0.029513314,0.117790571,1.93E-05,0.029512723,23.33125,0.612441455,3.268139648,1.60768609,41.928125,56453,1108,14507.1446,0.1171875,37.40703125,8.618729973,-0.453125,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.03125,0.03125,0.0859375,0.09375,0.0390625,0.0859375,0.03125,0.0703125,168.11,121,16.175,11.392,3.659,62.856,10055,16.175,11.392,3.659,112204.2,15.274,3205,965,915,25,10055,4945,20.031,63.634,72537.51,0.593,-1.508470342,1.455258991,20,113.34,0.24,59.98,2.378,128,608,9.5,0.558912268,0.020857744,0.07480315,55.51,63.63,5,10055
seq1443@13,16.951,71602.208,4.081,0.398,0.219,0.191,0.509,-1.56,1.606,128,7.384375,10,5,0.280998808,0.370434783,0.153716623,0.026293303,0.122283183,2.30E-07,0.026292031,19.6203125,0.659234316,3.680473633,2.362077705,35.1890625,45947,827,14455.027,0.1171875,33.734375,8.618729973,-0.4828125,0.0625,0.015625,0.0390625,0.0625,0.015625,0.1015625,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.078125,0.03125,0.0703125,140.33,149,10.746,13.851,4.446,61.917,9995,10.746,13.851,4.446,193023.83,16.86,3180,970,915,25,9995,4905,22.022,62.425,72276.94,0.359,-1.559909719,1.606466975,20,112.93,0.19,59.42,2.319,128,617,9.640625,0.561994776,0.020657574,0.075910433,61.87,62.43,5,9995
seq11449@2,15.676,56915.699,4.086,0.406,0.219,0.191,0.509,-1.551,1.456,128,6.71875,9,5,0.304400763,0.401886792,0.165758755,0.027875814,0.119060747,1.32E-06,0.027875026,21.63125,0.623597052,3.368466797,1.737845501,39.33125,51175,961,14469.0536,0.1171875,34.39765625,8.618729973,-0.465625,0.0703125,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.078125,0.03125,0.0703125,155.63,138,1.503,18.801,-0.846,58.603,10010,1.503,18.801,-0.846,120802.93,15.607,3185,970,915,25,10010,4915,20.478,60.045,72347.07,0.562,-1.550641293,1.455957588,20,113.04,0.13,52.93,2.427,128,625,9.765625,0.567385869,0.020130296,0.076894685,59.11,60.05,5,10010
seq729@20,17.617,76032.476,4.086,0.406,0.219,0.191,0.509,-1.501,1.537,128,7.2140625,10,5,0.27049992,0.365142857,0.160835641,0.022582978,0.141266507,1.71E-06,0.022582545,15.8484375,0.736948278,3.803154297,2.224904113,29.60625,36985,684,14469.0536,0.1171875,34.39765625,8.618729973,-0.465625,0.0703125,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.078125,0.03125,0.0703125,115.12,166,5.745,15.155,5.026,62.182,10010,5.745,15.155,5.026,172907.83,17.546,3185,970,915,25,10010,4915,23.003,63.673,72347.07,0.396,-1.500607863,1.537013577,20,113.04,0.54,56.4,2.413,128,613,9.578125,0.556295397,0.020836263,0.075418307,54.43,63.67,5,10010
seq11838@2,17.426,72868.909,4.047,0.414,0.219,0.189,0.508,-1.557,1.488,128,7.5328125,10,5,0.274766951,0.366609294,0.147268956,0.024265336,0.13496712,6.69E-08,0.024264305,17.309375,0.700682872,3.760683594,2.410618283,32.1171875,40856,740,14523.1406,0.125,33.1140625,8.601130104,-0.43203125,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.0859375,0.03125,0.078125,125.58,159,3.533,16.337,2.642,64.561,10060,3.533,16.337,2.642,181384.38,17.358,3210,975,905,25,10060,4945,22.663,66.223,72617.46,0.385,-1.556559495,1.487969557,19,113.46,0.38,59.61,2.335,128,608,9.5,0.556192505,0.021057915,0.07480315,59.69,66.22,5,10060
seq2533@7,17.578,80143.986,4.093,0.406,0.219,0.189,0.508,-1.506,1.506,128,7.903125,10,6,0.269616786,0.36535163,0.138461538,0.024329178,0.136199066,7.97E-08,0.02432807,16.0640625,0.702912275,3.835410156,2.446201199,30.1515625,37687,726,14469.0933,0.1171875,33.734375,8.602290535,-0.4421875,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.0390625,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.078125,0.1015625,0.0390625,0.0859375,0.03125,0.0703125,116.75,176,11.669,12.364,4.724,67.453,10030,11.669,12.364,4.724,191874.17,17.516,3195,970,905,25,10030,4935,22.934,68.844,72347.23,0.354,-1.50562619,1.505978955,20,113.04,0.51,58.97,2.4,128,608,9.5,0.555981172,0.020581412,0.07480315,64.1,68.84,5,10030
seq12065@2,17.997,78933.422,4.091,0.414,0.211,0.189,0.508,-1.506,1.495,128,7.375,10,5,0.261788395,0.351678591,0.163176711,0.02233559,0.137509746,1.86E-06,0.022335187,15.278125,0.750914268,3.935283203,2.458536346,28.7,35871,705,14454.0786,0.1171875,33.734375,8.028135109,-0.3765625,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.046875,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.078125,0.1015625,0.0390625,0.0859375,0.03125,0.0703125,111.98,172,8.564,14.9,0.055,65.094,10015,8.564,14.9,0.055,177852.53,17.926,3195,970,900,25,10015,4925,23.493,65.094,72267.1,0.384,-1.505984634,1.494826096,20,112.91,0.26,60.65,2.4,128,603,9.421875,0.564724382,0.02107842,0.074187992,62.82,65.09,5,10015
seq454@12,16.985,66715.842,4.081,0.406,0.211,0.19,0.509,-1.576,1.524,128,7.0109375,9,5,0.280542438,0.371511628,0.164775658,0.024074441,0.12891247,1.93E-06,0.024074167,17.596875,0.724741504,3.663999023,2.038065258,32.090625,40183,748,14397.9723,0.1171875,34.39765625,8.028135109,-0.41484375,0.0625,0.015625,0.0390625,0.0625,0.015625,0.1015625,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.078125,0.1015625,0.0390625,0.0859375,0.03125,0.0703125,125.33,148,7.781,16.11,-0.784,65.233,9955,7.781,16.11,-0.784,155742.16,16.915,3175,970,900,25,9955,4885,22.203,67.082,71986.58,0.433,-1.575892651,1.524353564,20,112.48,0.25,56.28,2.441,128,601,9.390625,0.563867122,0.021174111,0.073941929,61.05,67.08,5,9955
seq12252@2,14.635,39987.222,4.073,0.406,0.219,0.191,0.51,-1.601,1.466,128,5.7328125,8,4,0.325087122,0.417647059,0.207669808,0.030873385,0.107398298,6.28E-05,0.030872575,25.7484375,0.542283545,3.130712891,1.400648515,46.2328125,62387,1194,14498.0484,0.1171875,36.94453125,6.87577877,-0.44375,0.0625,0.015625,0.0390625,0.0703125,0.015625,0.09375,0.0078125,0.0390625,0.0234375,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.0859375,0.03125,0.0703125,186.27,107,16.869,10.824,4.032,57.052,10005,16.869,10.824,4.032,95301.77,14.583,3190,980,910,25,10005,4900,19.149,57.052,72481.95,0.695,-1.601288285,1.465909788,20,113.25,0.32,50.89,2.439,128,619,9.671875,0.548445652,0.019892045,0.076156496,49.94,57.05,5,10005
seq2394@10,21.685,110230.909,4.077,0.406,0.219,0.19,0.508,-1.463,1.374,128,9.5375,12,6,0.215163356,0.290454545,0.118994413,0.023212592,0.143293363,2.92E-09,0.023211141,12.7765625,0.7405085,4.848129883,5.194684491,23.7359375,30219,535,14470.0814,0.1171875,32.54765625,8.618729973,-0.42578125,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0546875,0.0234375,0.03125,0.0859375,0.109375,0.0390625,0.0859375,0.03125,0.0703125,93.9,199,5.424,10.425,3.181,79.048,10025,5.424,10.425,3.181,254839.89,21.592,3190,970,910,25,10025,4930,27.782,80.402,72352.19,0.267,-1.463108105,1.37405193,20,113.05,0.34,73.86,2.117,128,613,9.578125,0.549084292,0.01995649,0.075418307,61.21,80.4,5,10025
seq15220@2,17.769,71820.761,4.087,0.406,0.227,0.19,0.509,-1.565,1.477,128,7.7609375,10,6,0.265081366,0.357182784,0.139094471,0.022312453,0.136659462,8.65E-08,0.022311842,16.3796875,0.724470023,3.880385742,2.431253953,30.1625,38799,690,14498.0915,0.1171875,31.884375,8.028135109,-0.446875,0.0625,0.015625,0.046875,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0546875,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.0859375,0.03125,0.0703125,118.43,161,7.315,15.241,4.109,63.667,10030,7.315,15.241,4.109,164208.03,17.729,3195,975,910,25,10030,4925,23.181,64.65,72487.2,0.425,-1.565244823,1.47672094,20,113.26,0.32,55.75,2.401,128,604,9.4375,0.561669017,0.02106475,0.074311024,61.3,64.65,5,10030
seq7417@2,17.078,70000.611,4.106,0.406,0.211,0.19,0.51,-1.536,1.48,128,6.93125,9,5,0.278674941,0.370864771,0.168202158,0.023910142,0.129480365,5.86E-06,0.02390982,17.3359375,0.725430227,3.691533203,2.084350188,32.015625,40405,759,14478.0603,0.1171875,35.178125,8.035162163,-0.43671875,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0.015625,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.078125,0.1015625,0.0390625,0.0859375,0.03125,0.0703125,124.73,158,5.766,16.465,2.363,61.213,10005,5.766,16.465,2.363,158403.98,17.041,3195,970,910,25,10005,4905,22.33,62.852,72387.04,0.429,-1.536451894,1.479623923,20,113.1,0.36,54.96,2.438,128,609,9.515625,0.562016933,0.020991517,0.074926181,58.62,62.85,5,10005
seq16007@2,17.691,81133.691,4.097,0.398,0.219,0.191,0.508,-1.573,1.425,128,7.7375,10,6,0.269348868,0.362244898,0.142063139,0.025523071,0.128541783,2.20E-07,0.025521925,16.115625,0.70910488,3.834604492,2.430559365,29.740625,36689,664,14437.0764,0.109375,33.20859375,8.520286751,-0.4171875,0.0625,0.0234375,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.0859375,0.03125,0.0625,115.71,178,2.732,16.974,-2.213,66.65,9990,2.732,16.974,-2.213,183180.2,17.61,3165,965,915,30,9990,4915,23.056,67.921,72187.22,0.373,-1.573160851,1.425247589,20,112.79,0.34,60.37,2.377,128,615,9.609375,0.558379186,0.020080498,0.07566437,58.21,67.92,5,9990
seq5264@2,16.191,65888.57,4.091,0.406,0.219,0.19,0.508,-1.561,1.439,128,6.9328125,10,5,0.29559735,0.388213852,0.164351852,0.026418625,0.12738671,1.62E-06,0.026417666,19.740625,0.669281344,3.480351563,1.860688158,35.675,45283,834,14511.1333,0.1171875,34.39765625,8.618729973,-0.44453125,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.046875,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.078125,0.03125,0.0703125,139.65,152,12.151,14.327,3.546,60.389,10055,12.151,14.327,3.546,146107.2,16.13,3200,970,915,25,10055,4945,21.178,61.392,72557.46,0.47,-1.56061184,1.438534248,20,113.37,0.25,53.36,2.439,128,608,9.5,0.564297768,0.021017881,0.07480315,60.74,61.39,5,10055
seq906@24,17.051,69457.432,4.073,0.406,0.211,0.192,0.51,-1.499,1.4,128,7.040625,10,5,0.278158531,0.375440658,0.170901311,0.024577544,0.134548772,2.83E-06,0.024577115,17.0140625,0.72035419,3.702285156,2.129324856,31.165625,38760,697,14483.037,0.1171875,36.64375,8.036709404,-0.44375,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.0234375,0.078125,0.0234375,0.0703125,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.0859375,0.03125,0.0703125,121.75,163,4.986,15.833,5.735,63.634,10000,4.986,15.833,5.735,132652.16,16.989,3185,975,915,25,10000,4900,22.299,64.892,72411.95,0.512,-1.498572652,1.400316688,20,113.14,0.41,55.79,2.42,128,616,9.625,0.561184302,0.020576529,0.075787402,50.46,64.89,5,10000
seq1275@16,17.212,73159.744,4.073,0.406,0.219,0.191,0.509,-1.526,1.372,128,7.3953125,10,5,0.279016588,0.373902867,0.147065593,0.02571928,0.124585068,1.23E-06,0.025718393,17.309375,0.687237744,3.690825195,2.166027151,31.7890625,39824,731,14483.0801,0.1171875,34.39765625,8.618729973,-0.44921875,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.03125,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.09375,0.03125,0.0703125,124.14,169,6.31,16.501,-1.978,65.756,10025,6.31,16.501,-1.978,170829.83,17.13,3190,970,915,25,10025,4925,22.437,67.209,72417.2,0.404,-1.525751135,1.372108915,20,113.15,0.34,59.64,2.383,128,614,9.59375,0.568936402,0.020756195,0.075541339,56.18,67.21,5,10025
seq3382@15,16.776,71081.515,4.079,0.406,0.219,0.19,0.508,-1.502,1.514,128,7.18125,10,5,0.285224857,0.378778897,0.165501166,0.025777576,0.121797333,1.71E-06,0.025776972,17.7984375,0.700669197,3.609106445,2.028418049,32.5921875,40807,728,14525.1598,0.1171875,33.80859375,8.618729973,-0.428125,0.0546875,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.09375,0.03125,0.0703125,127.33,157,5.704,16.95,1.901,66.131,10070,5.704,16.95,1.901,169525.27,16.723,3205,970,915,25,10070,4955,21.922,67.444,72627.59,0.412,-1.501965858,1.514288628,20,113.48,0.4,55.38,2.424,128,601,9.390625,0.552200187,0.020650739,0.073941929,56.62,67.44,5,10070
seq233@10,17.189,72650.118,4.081,0.406,0.211,0.19,0.509,-1.507,1.414,128,6.9234375,9,5,0.276139851,0.368299712,0.16296863,0.023055954,0.13021284,1.90E-06,0.023055554,16.2375,0.729804367,3.721772461,2.077018147,30.471875,37370,710,14427.9983,0.1171875,34.39765625,8.028135109,-0.41796875,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.03125,0.078125,0.0234375,0.0625,0.0234375,0.03125,0.078125,0.109375,0.0390625,0.0859375,0.03125,0.0703125,117.53,172,7.89,15.618,2.659,62.313,9975,7.89,15.618,2.659,172285.6,17.131,3180,975,900,25,9975,4895,22.507,63.519,72136.71,0.39,-1.506838584,1.413705838,20,112.71,0.21,55.38,2.456,128,607,9.484375,0.559676868,0.021047174,0.074680118,63.03,63.52,5,9975
seq3638@10,17.463,71963.072,4.083,0.414,0.211,0.191,0.509,-1.555,1.386,128,7.5421875,10,6,0.269764188,0.364310148,0.1441787,0.024521563,0.131017271,1.93E-07,0.024520457,16.5609375,0.703386799,3.81984375,2.368569116,30.6796875,39538,736,14500.1304,0.1171875,34.39765625,8.036709404,-0.4015625,0.0625,0.015625,0.0390625,0.0625,0.015625,0.09375,0.0078125,0.0390625,0.0234375,0.078125,0.03125,0.0625,0.0234375,0.03125,0.0859375,0.1015625,0.0390625,0.0859375,0.03125,0.0703125,121.52,170,9.551,13.483,6.807,63.528,10015,9.551,13.483,6.807,168496.89,17.426,3190,970,910,30,10015,4915,22.769,65.588,72497.42,0.404,-1.555441108,1.385757499,20,113.27,0.23,56.88,2.386,128,610,9.53125,0.564086304,0.020874344,0.075049213,64.35,65.59,5,10015
